imageId,placeId,title,source,sourcePage,originalFile,creator,license,licenseUrl,changes,downloadDate,originalWidth,originalHeight,originalPath,originalSha256,usage,role,status
lyon-croix-rousse-01,croix-rousse,Montée de la Grande Côte @ Croix-Rousse @ Lyon (36347972426).jpg,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Mont%C3%A9e_de_la_Grande_C%C3%B4te_@_Croix-Rousse_@_Lyon_(36347972426).jpg,https://upload.wikimedia.org/wikipedia/commons/f/f3/Mont%C3%A9e_de_la_Grande_C%C3%B4te_%40_Croix-Rousse_%40_Lyon_%2836347972426%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,"Guilhem Vellut from Annecy, France",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"EXIF orientation corrected; cropped, resized and converted to WebP; metadata removed; original stored downscaled to max 4000px",2026-08-06,5472,3648,source/ASSETS/photos/originals/lyon/lyon-croix-rousse-01.jpg,90aa476c87bfc7054de71628d9f58feb6049a43fdf4e3f2eeb1aed149fa59e42,daily/day-26.html;places/croix-rousse.html,major,processed
lyon-halles-bocuse-01,halles-de-lyon-paul-bocuse,Fromagerie Halles de Lyon-Paul Bocuse en 2017 à Lyon.jpg,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Fromagerie_Halles_de_Lyon-Paul_Bocuse_en_2017_%C3%A0_Lyon.jpg,https://upload.wikimedia.org/wikipedia/commons/7/71/Fromagerie_Halles_de_Lyon-Paul_Bocuse_en_2017_%C3%A0_Lyon.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Benoît Prieur,CC0 1.0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,"EXIF orientation corrected; cropped, resized and converted to WebP; metadata removed; original stored downscaled to max 4000px",2026-08-06,4032,3024,source/ASSETS/photos/originals/lyon/lyon-halles-bocuse-01.jpg,d07b38c3421caf122dd7b43f8be90862a1913b8f16be5aeb5d4ff66c2ac202d8,daily/day-26.html;places/halles-de-lyon-paul-bocuse.html,major,processed
lyon-annecy-01,annecy,Palais de l'Isle Annecy et le Thiou.jpg,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Palais_de_l%27Isle_Annecy_et_le_Thiou.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c5/Palais_de_l%27Isle_Annecy_et_le_Thiou.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,chisloup,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,"EXIF orientation corrected; cropped, resized and converted to WebP; metadata removed",2026-08-06,4000,3000,source/ASSETS/photos/originals/lyon/lyon-annecy-01.jpg,801a7828b1150e99f0671b2f23805c464a17a3edfc550ae36a1a547007fc4ac6,daily/day-27.html;places/annecy.html,hero,processed
lyon-annecy-vieille-01,annecy-vieille-ville,Annecy - Rue Sainte-Claire (juil 2022).jpg,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Annecy_-_Rue_Sainte-Claire_(juil_2022).jpg,https://upload.wikimedia.org/wikipedia/commons/e/ee/Annecy_-_Rue_Sainte-Claire_%28juil_2022%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Sebleouf,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"EXIF orientation corrected; cropped, resized and converted to WebP; metadata removed; original stored downscaled to max 4000px",2026-08-06,4032,3024,source/ASSETS/photos/originals/lyon/lyon-annecy-vieille-01.jpg,bda7f5030b2723f4bea3133095c54df01c4cea990bd5b7edaca3d46d36e6e9cc,daily/day-27.html,major,processed
lyon-thiou-01,thiou,Canal du Thiou dans le vieil Annecy en soirée (août 2019).JPG,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Canal_du_Thiou_dans_le_vieil_Annecy_en_soir%C3%A9e_(ao%C3%BBt_2019).JPG,https://upload.wikimedia.org/wikipedia/commons/a/a5/Canal_du_Thiou_dans_le_vieil_Annecy_en_soir%C3%A9e_%28ao%C3%BBt_2019%29.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Florian Pépellin,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"EXIF orientation corrected; cropped, resized and converted to WebP; metadata removed",2026-08-06,3264,2448,source/ASSETS/photos/originals/lyon/lyon-thiou-01.jpg,3ffb79be5d455fa49ad07ac50094aeac10ee872b793832cb3ef5d295bc60bf46,daily/day-27.html,major,processed
lyon-lake-annecy-01,lake-annecy,Lac Annecy été.JPG,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Lac_Annecy_%C3%A9t%C3%A9.JPG,https://upload.wikimedia.org/wikipedia/commons/6/60/Lac_Annecy_%C3%A9t%C3%A9.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Tatiana Decrocq,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"EXIF orientation corrected; cropped, resized and converted to WebP; metadata removed",2026-08-06,3645,2440,source/ASSETS/photos/originals/lyon/lyon-lake-annecy-01.jpg,70d086a3229f86428fb50d365ba7747feb602fa494ff6321110f51ef4d97663d,daily/day-27.html,hero,processed
paris-city-01,paris,"Paris as seen from the Tour Montparnasse, 11 May 2014.jpg",Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Paris_as_seen_from_the_Tour_Montparnasse,_11_May_2014.jpg",https://upload.wikimedia.org/wikipedia/commons/3/3f/Paris_as_seen_from_the_Tour_Montparnasse%2C_11_May_2014.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Amaya & Laurent,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"EXIF orientation corrected; cropped, resized and converted to WebP; metadata removed",2026-08-07,2048,1152,source/ASSETS/photos/originals/paris/paris-city-01.jpg,da75de5e92bef5948f10d69ec9677acd2eeb79fb2010cf2bfcef468051a44b7e,daily/day-28.html;chapters/paris/index.html,hero,processed
paris-notre-dame-01,notre-dame-de-paris,Notre-Dame de Paris 2013-07-24.jpg,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Notre-Dame_de_Paris_2013-07-24.jpg,https://upload.wikimedia.org/wikipedia/commons/a/af/Notre-Dame_de_Paris_2013-07-24.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,P e z i,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"EXIF orientation corrected; cropped, resized and converted to WebP; metadata removed; original stored downscaled to max 4000px",2026-08-07,3348,4519,source/ASSETS/photos/originals/paris/paris-notre-dame-01.jpg,a2928dc0fbd831348ce9c5f189a12e6ac73a2d7829327184fdb952588d60ed2a,daily/day-29.html;places/notre-dame-de-paris.html,hero,processed
paris-latin-quarter-01,latin-quarter,"Rue Mouffetard, Paris 24 Mai 2014.jpg",Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Rue_Mouffetard,_Paris_24_Mai_2014.jpg",https://upload.wikimedia.org/wikipedia/commons/6/6e/Rue_Mouffetard%2C_Paris_24_Mai_2014.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,"Matt Casagrande from Somerville, MA",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,"EXIF orientation corrected; cropped, resized and converted to WebP; metadata removed",2026-08-07,3885,2573,source/ASSETS/photos/originals/paris/paris-latin-quarter-01.jpg,f2f55d064501856c24f043b143356369bdbb77468c1dba3153a2b1cc67a27ad3,daily/day-29.html;places/latin-quarter.html,hero,processed
paris-pantheon-01,pantheon-paris,"Facade of the Panthéon de Paris, 3 May 2012.jpg",Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Facade_of_the_Panth%C3%A9on_de_Paris,_3_May_2012.jpg",https://upload.wikimedia.org/wikipedia/commons/9/90/Facade_of_the_Panth%C3%A9on_de_Paris%2C_3_May_2012.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,"Nick Loyless from Dallas, TX, United States",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"EXIF orientation corrected; cropped, resized and converted to WebP; metadata removed; original stored downscaled to max 4000px",2026-08-07,4770,3407,source/ASSETS/photos/originals/paris/paris-pantheon-01.jpg,db3f287ad0db5dbb3e4e1bb28c9e57d1940941b89e2a923157245fa879ba6964,daily/day-29.html,major,processed
paris-marais-01,le-marais,"Jewish quarter, rue des Rosiers, Le Marais, Paris 2016.jpg",Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Jewish_quarter,_rue_des_Rosiers,_Le_Marais,_Paris_2016.jpg",https://upload.wikimedia.org/wikipedia/commons/f/fd/Jewish_quarter%2C_rue_des_Rosiers%2C_Le_Marais%2C_Paris_2016.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,"Guilhem Vellut from Paris, France",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"EXIF orientation corrected; cropped, resized and converted to WebP; metadata removed; original stored downscaled to max 4000px",2026-08-07,5472,3648,source/ASSETS/photos/originals/paris/paris-marais-01.jpg,259b7d2bb1338d123a78e1d7aa3e6a1f7e2497eb1c82f3c27f455bd669df4fd4,daily/day-30.html;places/le-marais.html,hero,processed
paris-luxembourg-01,jardin-du-luxembourg,Paris Palais du Luxembourg façade s printemps 2014.jpg,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Paris_Palais_du_Luxembourg_fa%C3%A7ade_s_printemps_2014.jpg,https://upload.wikimedia.org/wikipedia/commons/d/df/Paris_Palais_du_Luxembourg_fa%C3%A7ade_s_printemps_2014.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,JLPC,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"EXIF orientation corrected; cropped, resized and converted to WebP; metadata removed; original stored downscaled to max 4000px",2026-08-07,10333,3204,source/ASSETS/photos/originals/paris/paris-luxembourg-01.jpg,10e5acc5367a85d43cd6c085d47f7156ab15354b54cf678b663a34bfdfa9c3c5,daily/day-30.html,major,processed
paris-marche-monge-01,marche-monge,"Marché Monge, Paris 30 March 2008.jpg",Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:March%C3%A9_Monge,_Paris_30_March_2008.jpg",https://upload.wikimedia.org/wikipedia/commons/f/f2/March%C3%A9_Monge%2C_Paris_30_March_2008.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,"yisris from Morioka, Japan",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"EXIF orientation corrected; cropped, resized and converted to WebP; metadata removed",2026-08-07,1920,1080,source/ASSETS/photos/originals/paris/paris-marche-monge-01.jpg,e3148e4c479dc9f631a4ec5d474892eab4c4a22e9ab8e0785c20b013e210a0b1,daily/day-30.html,major,processed
paris-louvre-01,musee-du-louvre,Louvre Cour Carrée June 2010.jpg,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Louvre_Cour_Carr%C3%A9e_June_2010.jpg,https://upload.wikimedia.org/wikipedia/commons/1/11/Louvre_Cour_Carr%C3%A9e_June_2010.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,King of Hearts,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"EXIF orientation corrected; cropped, resized and converted to WebP; metadata removed",2026-08-07,3008,2000,source/ASSETS/photos/originals/paris/paris-louvre-01.jpg,3293d6165ce4a5c2a7d1f107f206a0ef6df8c7bd879a7595f4b9ccf29f449c54,daily/day-31.html;places/musee-du-louvre.html,hero,processed
paris-palais-royal-01,palais-royal,Paris Palais Royal Jardin 184.jpg,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Paris_Palais_Royal_Jardin_184.jpg,https://upload.wikimedia.org/wikipedia/commons/7/79/Paris_Palais_Royal_Jardin_184.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,GFreihalter,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"EXIF orientation corrected; cropped, resized and converted to WebP; metadata removed; original stored downscaled to max 4000px",2026-08-07,3264,4896,source/ASSETS/photos/originals/paris/paris-palais-royal-01.jpg,74e129a033cb5e94f57fed68f599fce654709694857315babd544336d144b441,daily/day-31.html,major,processed
paris-montmartre-01,montmartre,Paris 75018 Rue Foyatier 20161030 - 1300 handrails.jpg,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Paris_75018_Rue_Foyatier_20161030_-_1300_handrails.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d7/Paris_75018_Rue_Foyatier_20161030_-_1300_handrails.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Maria Eklind,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,"EXIF orientation corrected; cropped, resized and converted to WebP; metadata removed; original stored downscaled to max 4000px",2026-08-07,4000,6000,source/ASSETS/photos/originals/paris/paris-montmartre-01.jpg,b76164bbc7ea50d159481681e973eab10aa4ebd3b205c11a77fa9cbc89194eaf,daily/day-32.html,hero,processed
paris-sacre-coeur-01,sacre-coeur,Basilique du Sacré-Cœur de Montmartre - Paris - GT-01 - 2024.jpg,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Basilique_du_Sacr%C3%A9-C%C5%93ur_de_Montmartre_-_Paris_-_GT-01_-_2024.jpg,https://upload.wikimedia.org/wikipedia/commons/3/3f/Basilique_du_Sacr%C3%A9-C%C5%93ur_de_Montmartre_-_Paris_-_GT-01_-_2024.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Terragio67,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"EXIF orientation corrected; cropped, resized and converted to WebP; metadata removed; original stored downscaled to max 4000px",2026-08-07,9998,9998,source/ASSETS/photos/originals/paris/paris-sacre-coeur-01.jpg,14d500a27e521b917c403142374c8294b3a4adbc0735d8385ec98ec96c639932,daily/day-32.html,major,processed
paris-bnf-richelieu-01,bnf-richelieu,"La salle ovale du site Richelieu, Bibliothèque nationale de France, Paris 2022.jpg",Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:La_salle_ovale_du_site_Richelieu,_Biblioth%C3%A8que_nationale_de_France,_Paris_2022.jpg",https://upload.wikimedia.org/wikipedia/commons/4/44/La_salle_ovale_du_site_Richelieu%2C_Biblioth%C3%A8que_nationale_de_France%2C_Paris_2022.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Jean-Pierre Dalbéra,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"EXIF orientation corrected; cropped, resized and converted to WebP; metadata removed; original stored downscaled to max 4000px",2026-08-07,7952,5605,source/ASSETS/photos/originals/paris/paris-bnf-richelieu-01.jpg,8c28a1706b66a9b1988077b1d61ec209fa33b172d3956339cd1234bf508c5c6a,daily/day-33.html;places/bnf-richelieu.html,major,processed
paris-passages-01,passages-couverts,"Galerie Vivienne, 12 March 2015.jpg",Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Galerie_Vivienne,_12_March_2015.jpg",https://upload.wikimedia.org/wikipedia/commons/6/6a/Galerie_Vivienne%2C_12_March_2015.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Benh LIEU SONG,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,"EXIF orientation corrected; cropped, resized and converted to WebP; metadata removed; original stored downscaled to max 4000px",2026-08-07,7706,3893,source/ASSETS/photos/originals/paris/paris-passages-01.jpg,c3821d5e95ec00a2b2fc95d4786891c112ec951e9eb54d2392bdc452c1c228aa,daily/day-33.html,major,processed
paris-grand-palais-01,grand-palais,Grand Palais - PA00088877 - Bonhams 2013 - Vue d'ensemble - 007.jpg,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Grand_Palais_-_PA00088877_-_Bonhams_2013_-_Vue_d%27ensemble_-_007.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b2/Grand_Palais_-_PA00088877_-_Bonhams_2013_-_Vue_d%27ensemble_-_007.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Thesupermat,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"EXIF orientation corrected; cropped, resized and converted to WebP; metadata removed; original stored downscaled to max 4000px",2026-08-07,4752,3168,source/ASSETS/photos/originals/paris/paris-grand-palais-01.jpg,3786ffbf5d6befa6b078939959bb2171487de358af292e2e964362bdc95fa1de,daily/day-34.html;places/grand-palais.html,hero,processed
paris-enfants-rouges-01,marche-des-enfants-rouges,"Marché des Enfants-Rouges, Paris May 2016.jpg",Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:March%C3%A9_des_Enfants-Rouges,_Paris_May_2016.jpg",https://upload.wikimedia.org/wikipedia/commons/2/2e/March%C3%A9_des_Enfants-Rouges%2C_Paris_May_2016.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,besopha,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"EXIF orientation corrected; cropped, resized and converted to WebP; metadata removed",2026-08-07,2780,1853,source/ASSETS/photos/originals/paris/paris-enfants-rouges-01.jpg,2e580b6f1523ee00e44e9d0fb569ef48ee3cf5f78cc1bf6f042be627b2217be6,daily/day-35.html,major,processed
paris-versailles-01,versailles,Parterre du Midi Garden pond and Palace of Versailles at golden hour with blue sky in France.jpg,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Parterre_du_Midi_Garden_pond_and_Palace_of_Versailles_at_golden_hour_with_blue_sky_in_France.jpg,https://upload.wikimedia.org/wikipedia/commons/8/8a/Parterre_du_Midi_Garden_pond_and_Palace_of_Versailles_at_golden_hour_with_blue_sky_in_France.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Basile Morin,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"EXIF orientation corrected; cropped, resized and converted to WebP; metadata removed; original stored downscaled to max 4000px",2026-08-07,7761,4070,source/ASSETS/photos/originals/paris/paris-versailles-01.jpg,36edf25fb26db9edabc2613add18bdfb7792f42035f99c6ae29412944ed4453a,daily/day-36.html;places/versailles.html,hero,processed
paris-versailles-gardens-01,versailles-gardens,Vue aérienne du domaine de Versailles par ToucanWings - Creative Commons By Sa 3.0 - 113.jpg,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Vue_a%C3%A9rienne_du_domaine_de_Versailles_par_ToucanWings_-_Creative_Commons_By_Sa_3.0_-_113.jpg,https://upload.wikimedia.org/wikipedia/commons/0/02/Vue_a%C3%A9rienne_du_domaine_de_Versailles_par_ToucanWings_-_Creative_Commons_By_Sa_3.0_-_113.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,ToucanWings,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"EXIF orientation corrected; cropped, resized and converted to WebP; metadata removed; original stored downscaled to max 4000px",2026-08-07,4470,3352,source/ASSETS/photos/originals/paris/paris-versailles-gardens-01.jpg,161e5aa644d5780e6cd3bc34b31e8142e3e105295d981b64342093ac9c3fe2c2,daily/day-36.html,major,processed
paris-trianon-01,trianon,"Petit Trianon, Versailles, 29 September 2012.jpg",Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Petit_Trianon,_Versailles,_29_September_2012.jpg",https://upload.wikimedia.org/wikipedia/commons/0/0e/Petit_Trianon%2C_Versailles%2C_29_September_2012.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,"Jean-Pierre Dalbéra from Paris, France",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"EXIF orientation corrected; cropped, resized and converted to WebP; metadata removed",2026-08-07,3240,2160,source/ASSETS/photos/originals/paris/paris-trianon-01.jpg,7c16c5e9ca008f9c73b2b9b0d520c7cced37831328a276dcf02ff0a86bd488d5,daily/day-36.html,major,processed
paris-canal-saint-martin-01,canal-saint-martin,Paris Canal St-Martin écluses Récollets 2013.jpg,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Paris_Canal_St-Martin_%C3%A9cluses_R%C3%A9collets_2013.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d2/Paris_Canal_St-Martin_%C3%A9cluses_R%C3%A9collets_2013.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,JLPC,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"EXIF orientation corrected; cropped, resized and converted to WebP; metadata removed; original stored downscaled to max 4000px",2026-08-07,4774,3113,source/ASSETS/photos/originals/paris/paris-canal-saint-martin-01.jpg,6d14caf620e4cdb1b6155a8214793f3fd1f2d8c6f00b9610b54f43606ef09d70,daily/day-37.html,major,processed
paris-orsay-01,musee-d-orsay,"Musee d'Orsay and Pont Royal, North-West view 140402 1.jpg",Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Musee_d%27Orsay_and_Pont_Royal,_North-West_view_140402_1.jpg",https://upload.wikimedia.org/wikipedia/commons/0/0c/Musee_d%27Orsay_and_Pont_Royal%2C_North-West_view_140402_1.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,DXR,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"EXIF orientation corrected; cropped, resized and converted to WebP; metadata removed; original stored downscaled to max 4000px",2026-08-07,11745,3406,source/ASSETS/photos/originals/paris/paris-orsay-01.jpg,5f016b5b4fda1262e81276034f9d59d3e62377ff92cb2799ca3abbc706f5c7d9,daily/day-39.html;places/musee-d-orsay.html,hero,processed
paris-seine-01,seine,Paris 75006 Quai de Conti Bouquinistes 20150902.jpg,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Paris_75006_Quai_de_Conti_Bouquinistes_20150902.jpg,https://upload.wikimedia.org/wikipedia/commons/8/82/Paris_75006_Quai_de_Conti_Bouquinistes_20150902.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,"Ninara from Helsinki, Finland",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"EXIF orientation corrected; cropped, resized and converted to WebP; metadata removed",2026-08-07,2768,1625,source/ASSETS/photos/originals/paris/paris-seine-01.jpg,b61950a29fd1d855bee8480e84ed84ead630feaee1f82a3f9f7535095329d3f0,daily/day-39.html,major,processed
paris-bourse-commerce-01,bourse-de-commerce-pinault-collection,Bourse Commerce - Paris I (FR75) - 2021-06-05 - 1.jpg,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Bourse_Commerce_-_Paris_I_(FR75)_-_2021-06-05_-_1.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a0/Bourse_Commerce_-_Paris_I_%28FR75%29_-_2021-06-05_-_1.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Chabe01,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"EXIF orientation corrected; cropped, resized and converted to WebP; metadata removed; original stored downscaled to max 4000px",2026-08-07,4968,3678,source/ASSETS/photos/originals/paris/paris-bourse-commerce-01.jpg,3cf50e9fcfeb7a5f49e1ad7887966cfc5cd0361a9a1ecef5dd9515b02e8f74ec,daily/day-40.html;places/bourse-de-commerce-pinault-collection.html,hero,processed
paris-montorgueil-01,montorgueil,Paris - Rue Montorgueil.JPG,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Paris_-_Rue_Montorgueil.JPG,https://upload.wikimedia.org/wikipedia/commons/c/c8/Paris_-_Rue_Montorgueil.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Jean-Christophe BENOIST,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"EXIF orientation corrected; cropped, resized and converted to WebP; metadata removed",2026-08-07,4000,3000,source/ASSETS/photos/originals/paris/paris-montorgueil-01.jpg,fda1baeebb2bc4984a5510cd87b3859a9c5c4a843f0cbb9fdb6da6d21e893376,daily/day-40.html;places/montorgueil.html,major,processed
paris-giverny-01,giverny,Le jardin d'eau de Claude Monet (Giverny) (48751405171).jpg,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Le_jardin_d%27eau_de_Claude_Monet_(Giverny)_(48751405171).jpg,https://upload.wikimedia.org/wikipedia/commons/8/8e/Le_jardin_d%27eau_de_Claude_Monet_%28Giverny%29_%2848751405171%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,"Jean-Pierre Dalbéra from Paris, France",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"EXIF orientation corrected; cropped, resized and converted to WebP; metadata removed; original stored downscaled to max 4000px",2026-08-07,6728,5046,source/ASSETS/photos/originals/paris/paris-giverny-01.jpg,67eb5586c2a30e342235379b0f74957190f527fdd864b4d5990a4be4ec7c0b49,daily/day-41.html;places/giverny.html,hero,processed
nice-le-rocher-01,le-rocher,Hafen und Felsen von Monaco-La Turbie.jpg,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Hafen_und_Felsen_von_Monaco-La_Turbie.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d1/Hafen_und_Felsen_von_Monaco-La_Turbie.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Tobi 87,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"EXIF orientation corrected; cropped, resized and converted to WebP; metadata removed; original stored downscaled to max 4000px",2026-08-15,9319,4239,source/ASSETS/photos/originals/nice/nice-le-rocher-01.jpg,46f38b8707d45caa0d7a0244d43a064b43d2642f860790455b649da8fff2eed7,places/le-rocher.html,major,processed
aix-marseille-01,marseille,Marseille Basilique Notre-Dame-de-la-Garde Vue sur le Vieux-Port 1.jpg,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Marseille_Basilique_Notre-Dame-de-la-Garde_Vue_sur_le_Vieux-Port_1.jpg,https://upload.wikimedia.org/wikipedia/commons/1/13/Marseille_Basilique_Notre-Dame-de-la-Garde_Vue_sur_le_Vieux-Port_1.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Zairon,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"EXIF orientation corrected; cropped, resized and converted to WebP; metadata removed; original stored downscaled to max 4000px",2026-08-15,4592,3446,source/ASSETS/photos/originals/aix/aix-marseille-01.jpg,7f97bfa8b455eac6f89c50efe9e0d277ca172ddbc7d74f355b452d1cbb7124d4,places/marseille.html,major,processed
aix-vieux-port-01,vieux-port-marseille,"Vieux-Port de Marseille, France.jpg",Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Vieux-Port_de_Marseille,_France.jpg",https://upload.wikimedia.org/wikipedia/commons/c/c0/Vieux-Port_de_Marseille%2C_France.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Clément Bardot,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"EXIF orientation corrected; cropped, resized and converted to WebP; metadata removed; original stored downscaled to max 4000px",2026-08-15,5873,3818,source/ASSETS/photos/originals/aix/aix-vieux-port-01.jpg,72dbc707d5f6ccc840561eec62e035a8983d035347f48a8bff06913368dc1f48,places/vieux-port-marseille.html,major,processed
