Chapter,SectionPath,HeadingLevel,WordCount,PlaceholderCount,DraftingNotes
Aix-en-Provence,핵심 — 이 방의 모든 것이 도구다,4,103,0,
Aix-en-Provence,2026년 새로 생긴 것,4,200,1,Pending: {{badge:pending|2026-08 확인 · 출발 전 재확인}}
Aix-en-Provence,Bastide du Jas de Bouffan {{grade:priority|우선추천}} — 선택,3,0,0,
Aix-en-Provence,무엇인가 — 세잔이 화가가 된 집,4,58,0,
Aix-en-Provence,2026년 새로 공개된 것,4,128,1,Pending: {{badge:pending|재확인}}
Aix-en-Provence,Carrières de Bibémus {{grade:alternative|대체}},3,131,0,
Aix-en-Provence,Montagne Sainte-Victoire · Terrain des Peintres {{grade:priority|우선추천}},3,123,1,Pending: {{badge:pending|정확한 횟수 교차 확인 권장}}
Aix-en-Provence,Day 16 — Lourmarin 경유,3,0,0,
Aix-en-Provence,Lourmarin {{grade:priority|우선추천}},3,46,1,Pending: {{badge:pending|확인 필요}}
Aix-en-Provence,실행지도 · 현장 사용,2,49,0,
Aix-en-Provence,Layer 1. Quick Reference · 확정 일정 · 실행표,1,0,0,
Aix-en-Provence,1. 한눈에 보는 실행 요약,2,180,0,
Aix-en-Provence,일정의 핵심 논리,3,50,0,
Aix-en-Provence,2. 날짜별 확정 일정,2,0,0,
Aix-en-Provence,Day 1 — 9월 9일 수요일,3,0,0,
Aix-en-Provence,"Saint-Paul·Grasse에서 Aix 도착, 주차와 생활권 정착",3,80,0,
Aix-en-Provence,Day 2 — 9월 10일 목요일,3,0,0,
Aix-en-Provence,"시장, Vieil Aix와 Musée Granet",3,99,0,
Aix-en-Provence,Day 3 — 9월 11일 금요일,3,0,0,
Aix-en-Provence,Marseille — 오래된 항구에서 현대 지중해 문화까지,3,117,0,
Aix-en-Provence,Cassis 선택 대안,4,29,0,
Aix-en-Provence,Day 4 — 9월 12일 토요일,3,0,0,
Aix-en-Provence,"시장, Atelier de Cézanne, 스케치와 선택 수영",3,96,0,
Aix-en-Provence,Day 5 — 9월 13일 일요일,3,0,0,
Aix-en-Provence,"Aix 체크아웃, Lourmarin을 거쳐 Luberon 농가로",3,56,0,
Aix-en-Provence,3. 피로도와 하루 활동량,2,88,0,
Aix-en-Provence,4. 문전 이동과 교통 실행표,2,79,0,
Aix-en-Provence,5. 예약 우선순위,2,89,0,
Aix-en-Provence,Layer 2. 지역 이해 · 동네 · 추천등급 · 주변지역,1,0,0,
Aix-en-Provence,6. 엑상을 이해하는 다섯 가지 열쇠,2,0,0,
Aix-en-Provence,6.1 엑상은 관광도시보다 행정·대학·시장도시에 가깝다,3,31,0,
Aix-en-Provence,6.2 Cours Mirabeau는 경계이자 무대다,3,29,0,
Aix-en-Provence,6.3 세잔을 이해하려면 작품·작업실·풍경을 나눠 봐야 한다,3,48,0,
Aix-en-Provence,6.4 프로방스 시장은 관광 이벤트가 아니라 식사의 기반이다,3,29,0,
Aix-en-Provence,"6.5 Aix와 Marseille를 기본축으로, Cassis는 해안 대안으로 둔다",3,44,0,
Aix-en-Provence,7. 동네별 성격과 숙소 적합성,2,165,0,
Aix-en-Provence,최종 권고 범위,3,23,0,
Aix-en-Provence,8. 추천등급,2,216,0,
Aix-en-Provence,9. 주요 장소 상세 안내,2,0,0,
Aix-en-Provence,9.1 Vieil Aix — 짧고 밀도 높은 기본 코스,3,48,0,
Aix-en-Provence,9.2 Musée Granet — Cézanne만 기대하면 안 되는 미술관,3,65,1,Pending: {{badge:pending|공식 확인}}
Aix-en-Provence,9.3 Atelier des Lauves — 작업실의 물건을 보는 법,3,28,0,
Aix-en-Provence,9.4 Bastide du Jas de Bouffan — 선택,3,27,0,
Aix-en-Provence,9.5 Cassis — 항구보다 칼랑크를 중심으로,3,31,0,
Aix-en-Provence,9.6 Marseille Mucem — 건물과 바다를 함께 본다,3,39,0,
Aix-en-Provence,10. 주변지역 선택표,2,108,0,
Aix-en-Provence,Layer 3. 숙소 · 음식 · 시장 · 운동 · 이벤트 · 예약 · 대체안,1,0,0,
Aix-en-Provence,11. 숙소 전략,2,0,0,
Aix-en-Provence,11.1 이번 4박에서 중요한 조건,3,86,0,
Aix-en-Provence,11.2 숙박예산 운영,3,78,0,
Aix-en-Provence,12. 실제 숙소 후보,2,48,0,
Aix-en-Provence,1순위 — Aparthotel Adagio Aix-en-Provence Centre,3,54,1,Pending: {{badge:pending|재확인}}
Aix-en-Provence,2순위 — Odalys City Aix Centre Rotonde / Les Floridianes,3,35,1,Pending: {{badge:pending|재확인}}
Aix-en-Provence,추가 후보 — Maison Dauphine (2026-08-15 조사),3,81,2,Pending: {{badge:pending|재확인}}; Pending: {{badge:pending|재확인}}
Aix-en-Provence,3순위 — Séjours & Affaires Aix-en-Provence Mirabeau,3,38,0,
Aix-en-Provence,4순위 — Aparthotel Adagio Access Aix-en-Provence Université,3,32,0,
Aix-en-Provence,5순위 — Hôtel Rotonde,3,38,0,
Aix-en-Provence,6순위 — Aquabella Hôtel & Spa,3,42,0,
Aix-en-Provence,호텔형 대안 — Grand Hôtel Roi René MGallery,3,30,0,
Aix-en-Provence,숙소 선택 결론,3,36,0,
Aix-en-Provence,교통 — 이 구간의 이동 구조,1,0,0,
Aix-en-Provence,이 구간의 성격 — 차가 생기고 시내에서는 못 쓴다,2,69,0,
Aix-en-Provence,Day 12 렌터카 인수 {{badge:p0|P0 연결}},2,71,0,
Aix-en-Provence,프랑스 도로 — 요약,2,82,0,
Aix-en-Provence,엑상 시내 주차 — 이 구간의 실질 과제,2,77,1,Pending: {{badge:pending|명칭·요금 확인}}
Aix-en-Provence,카시스 주차 — Day 14의 병목,2,49,1,Pending: {{badge:pending|셔틀 운영 확인}}
Aix-en-Provence,저배출구역 (ZFE),2,18,1,Pending: {{badge:pending|확인 필요}}
Aix-en-Provence,13. 렌터카·주차 운영,2,0,0,
Aix-en-Provence,시내 기본 원칙,3,39,0,
Aix-en-Provence,주요 공영주차,3,60,0,
Aix-en-Provence,차량 내 짐,3,36,0,
Aix-en-Provence,먹거리 — 프로방스 요리의 문법,1,0,0,
Aix-en-Provence,프로방스 요리를 이해하는 한 문장,2,22,0,
Aix-en-Provence,먹어야 할 것,2,114,0,
Aix-en-Provence,칼리송이 왜 엑상 것인가,3,33,0,
Aix-en-Provence,아이올리는 요리가 아니라 정식이다,3,45,0,
Aix-en-Provence,카시스에서는 다르게 먹는다,2,77,2,Pending: {{badge:pending|확인 권장}}; Pending: {{badge:pending|현지 확인}}
Aix-en-Provence,날짜별 배치,2,105,0,
Aix-en-Provence,시장 장보기 — 9월,2,65,0,
Aix-en-Provence,14. 음식과 레스토랑,2,13,0,
Aix-en-Provence,14.2 저녁식당 후보,3,145,0,
Aix-en-Provence,14.2b 추가 후보 (2026-08-15 조사),3,167,3,Pending: {{badge:pending|재확인}}; Pending: {{badge:pending|재확인}}; Pending: {{badge:pending|재확인}}
Aix-en-Provence,14.2c Day 14 Marseille 참고 후보 (2026-08-15 조사),3,98,3,Pending: {{badge:pending|재확인}}; Pending: {{badge:pending|재확인}}; Pending: {{badge:pending|재확인}}
Aix-en-Provence,날짜별 배치,3,31,0,
Aix-en-Provence,카페·디저트,3,0,0,
Aix-en-Provence,Pâtisserie Weibel,4,22,0,
Aix-en-Provence,Calissoun / Richelme 시장,4,15,0,
Aix-en-Provence,주문 원칙,3,34,0,
Aix-en-Provence,15. 시장·슈퍼·빵집·장보기,2,0,0,
Aix-en-Provence,시장,3,53,0,
Aix-en-Provence,9월 장보기 목록,3,0,0,
Aix-en-Provence,숙소 아침,4,17,0,
Aix-en-Provence,샌드위치 점심,4,17,0,
Aix-en-Provence,이동일,4,13,0,
Aix-en-Provence,슈퍼 선택,3,18,0,
Aix-en-Provence,피할 구매,3,21,0,
Aix-en-Provence,16. 운동·수영·스케치,2,0,0,
Aix-en-Provence,Jason 러닝,3,0,0,
Aix-en-Provence,Parc de la Torse — 기본,4,24,0,
Aix-en-Provence,중심부 대체,4,12,0,
Aix-en-Provence,Gym,3,46,0,
Aix-en-Provence,Julia 수영,3,0,0,
Aix-en-Provence,Piscine Yves Blanc — 기본 선택,4,32,0,
Aix-en-Provence,대체,4,17,0,
Aix-en-Provence,스케치와 수영 결합,3,53,0,
Aix-en-Provence,17. 2026 행사·특별전,2,136,0,
Aix-en-Provence,18. 우천·폭염·지연·피로 대체안,2,0,0,
Aix-en-Provence,우천,3,54,0,
Aix-en-Provence,폭염,3,32,0,
Aix-en-Provence,산불·미스트랄,3,25,0,
Aix-en-Provence,교통지연,3,38,0,
Aix-en-Provence,피로,3,23,0,
Aix-en-Provence,경비 — 예산 설계,1,7,0,
Aix-en-Provence,4박 5일 구조 (2인),2,73,0,
Aix-en-Provence,입장료 — 확인된 값,2,118,5,Pending: {{badge:pending|2026-08 확인 · 출발 전 재확인}}; Pending: {{badge:pending|재확인}}; Pending: {{badge:pending|재확인}}; Pending: {{badge:pending|재확인}}; Pending: {{badge:pending|재확인}}
Aix-en-Provence,절감 여지,2,90,1,Pending: {{badge:pending|가능 여부 확인}}
Aix-en-Provence,예약이 필요한 것 — 우선순위,2,49,0,
Aix-en-Provence,19. 예약카드,2,0,0,
Aix-en-Provence,예약카드 A — Aix 숙소,3,61,0,
Aix-en-Provence,예약카드 B — Musée Granet,3,53,0,
Aix-en-Provence,예약카드 C — Marseille 기본일,3,66,0,
Aix-en-Provence,예약카드 D — Atelier des Lauves,3,91,0,
Aix-en-Provence,예약카드 E — Cassis 선택 대안,3,48,0,
Aix-en-Provence,예약카드 F — Piscine Yves Blanc,3,42,0,
Aix-en-Provence,20. 출발 전 확인목록,2,0,0,
Aix-en-Provence,숙소·차량,3,48,0,
Aix-en-Provence,관광·교통,3,48,0,
Aix-en-Provence,음식·시장,3,38,0,
Aix-en-Provence,운동·수영·스케치,3,32,0,
Aix-en-Provence,안전,3,40,0,
Aix-en-Provence,편집자 큐레이션 — 엑상과 Marseille를 잇고 Cassis를 대안으로 읽기,2,0,0,
Aix-en-Provence,시각자료 설계 — Aix 생활권·Marseille 기본일·Cassis 대체일 지도,3,14,0,
Aix-en-Provence,사진 에셋 브리프 — Cours Mirabeau의 플라타너스와 분수,3,8,0,
Aix-en-Provence,사진 에셋 브리프 — Cassis 항구와 Calanques 석회암 절벽,3,9,0,
Aix-en-Provence,편집자가 고른 핵심 방문지 6곳,3,0,0,
Aix-en-Provence,Vieil Aix·Cours Mirabeau — 분수의 수보다 ‘광장과 시장이 이어지는 방식’을 본다,4,52,0,
Aix-en-Provence,Atelier des Lauves — 작품보다 작업실의 물건과 창밖 방향,4,35,0,
Aix-en-Provence,Musée Granet — 세잔만 찾지 말고 엑상의 문화도시 역할을 본다,4,37,0,
Aix-en-Provence,Cassis — 항구카페보다 바다와 절벽의 관계,4,43,0,
Aix-en-Provence,Marseille — Vieux-Port에서 Le Panier로 올라 Mucem으로 내려오는 도시,4,43,0,
Aix-en-Provence,Lourmarin — 뤼베롱으로 들어가는 ‘문’이 되는 생활마을,4,17,0,
Aix-en-Provence,엑상에서 꼭 체험할 것,3,62,0,
Aix-en-Provence,식당 소개 보강,3,0,0,
Aix-en-Provence,Coucou — 시장도시 엑상의 현대적 일상식,4,20,0,
Aix-en-Provence,La Brocherie — 장작불 향이 중심인 명료한 저녁,4,20,0,
Aix-en-Provence,Aux Papillons — 특별식은 ‘한 번만’,4,16,0,
Aix-en-Provence,La Kémia — 공유접시와 와인바의 유연성,4,16,0,
Aix-en-Provence,Pâtisserie Weibel — 선물가게가 아니라 엑상의 오후 휴식,4,19,0,
Aix-en-Provence,현장 선택 규칙,3,53,0,
Aix-en-Provence,대안 루트 — 이번 일정에서 배제한 경로,1,14,0,
Aix-en-Provence,우선순위,2,104,0,
Aix-en-Provence,Jas de Bouffan {{badge:rest|1순위}},2,52,0,
Aix-en-Provence,Cassis·Calanques {{badge:rest|2순위}},2,26,0,
Aix-en-Provence,Carrières de Bibémus,2,51,0,
Aix-en-Provence,Montagne Sainte-Victoire 산기슭,2,35,0,
Aix-en-Provence,Vence — 로사리오 예배당,2,59,1,Pending: {{badge:pending|운영일·요금·개방 시간 확인 필요 — 개방일이 제한적이라고 알려져 있다}}
Aix-en-Provence,Salon-de-Provence · Arles,2,31,0,
Aix-en-Provence,후반부와 연결되는 것 — 파리 오르세,2,87,1,Pending: {{badge:pending|확인 필요}}
Aix-en-Provence,21. 공식자료와 검증 범위,2,20,0,
Aix-en-Provence,Aix 시·관광·시장·교통,3,36,0,
Aix-en-Provence,Cézanne·미술관,3,34,0,
Aix-en-Provence,Cassis·Calanques,3,27,0,
Aix-en-Provence,Marseille·교통,3,24,0,
Aix-en-Provence,운동·수영,3,24,0,
Aix-en-Provence,숙소 공식사이트,3,36,0,
Aix-en-Provence,음식·카페,3,31,0,
Aix-en-Provence,22. 최종 편집 판단,2,0,0,
Aix-en-Provence,기본안으로 확정한 것,3,58,0,
Aix-en-Provence,예약 이후 바꿀 수 있는 것,3,51,0,
Aix-en-Provence,Pass B. 일자별 실행성 감사,1,0,0,
Aix-en-Provence,9/9 Nice → Saint-Paul-de-Vence → Grasse → Aix,2,142,0,
Aix-en-Provence,9/10 Aix 핵심도시일,2,44,0,
Aix-en-Provence,9/11 Marseille,2,38,0,
Aix-en-Provence,9/12 시장·Cézanne·스케치,2,54,0,
Aix-en-Provence,9/13 Aix → Lourmarin → Coustellet → 농가,2,40,0,
Aix-en-Provence,검증 상태 — 보강본 근거,1,883,6,Pending: {{badge:pending|2026-08 확인 · 출발 전 재확인}}; Pending: {{badge:pending|2026-08 확인 · 출발 전 재확인}}; Pending: {{badge:pending|2026-08 확인 · 출발 전 재확인}}; Pending: {{badge:pending|2026-08 확인 · 출발 전 재확인}}; Pending: {{badge:pending|2026-08 확인 · 출발 전 재확인}} ...
Luberon,Preamble,0,12,0,
Luberon,Commercial Guide Module,1,22,0,
Luberon,Editor’s Verdict,2,47,0,
Luberon,놓치면 아쉬운 선택,2,82,0,
Luberon,하루를 완성하는 네 가지 선택,2,61,0,
Luberon,이 지역의 Top 10,2,28,0,
Luberon,현장 메모,2,94,0,
Luberon,08. 뤼베롱 농가체험 3박 4일,1,0,0,
Luberon,"석조마을, 오커 지형, 시장, 포도밭과 느린 농가생활",2,122,0,
Luberon,Phase 10 공식정보 원칙,2,22,0,
Luberon,Regional Context & Scheduled Place Dossiers,1,0,0,
Luberon,이 3박이 여행 전체에서 하는 일,2,66,0,
Luberon,이 지역을 이해하는 축,2,0,0,
Luberon,마을이 아니라 생활권이다,3,39,0,
Luberon,돌의 색이 마을의 성격을 바꾼다,3,89,0,
Luberon,9월은 라벤더의 계절이 아니다,3,78,0,
Luberon,시장이 여행의 실제 시간을 결정한다,3,38,0,
Luberon,차를 쓰되 하루 종일 운전하지 않는다,3,30,0,
Luberon,일정에 포함된 장소별 상세 가이드,2,22,0,
Luberon,Day 16 — Lourmarin과 Coustellet,3,12,0,
Luberon,Lourmarin {{grade:essential|필수}},3,0,0,
Luberon,무엇인가 — 카뮈가 익명을 찾아온 마을,4,61,0,
Luberon,무덤 — 크기가 곧 메시지다,4,142,0,
Luberon,Château de Lourmarin,4,36,0,
Luberon,L’Isle 선택 대안과 이어지는 실,4,23,0,
Luberon,실용,4,88,2,Pending: {{badge:pending|요금·운영 재확인}}; Pending: {{badge:pending|2026-08 확인 · 출발 전 재확인}}
Luberon,Coustellet 생산자 시장 {{grade:essential|필수}},3,161,0,
Luberon,Day 17 — 오커와 생활마을,3,0,0,
Luberon,Roussillon · Sentier des Ocres {{grade:essential|필수}},3,0,0,
Luberon,무엇인가 — 두 세기의 채굴이 만든 지형,4,65,0,
Luberon,관람 요령,4,150,0,
Luberon,실용,4,106,2,Pending: {{badge:pending|재확인}}; Pending: {{badge:pending|9월 시간 재확인}}
Luberon,Goult {{grade:priority|우선추천}},3,80,1,Pending: {{badge:pending|조사 필요}}
Luberon,Bonnieux — 대체안 {{grade:alternative|대체}},4,97,0,
Luberon,Day 18 — Gordes · Bories · Sénanque,3,12,0,
Luberon,Gordes {{grade:essential|필수}},3,42,0,
Luberon,무엇인가,4,32,0,
Luberon,⚠ 화요일 시장 — 주차가 이 날의 승부처다,4,43,0,
Luberon,관람 요령,4,52,0,
Luberon,Village des Bories {{grade:priority|우선추천}},3,134,1,Pending: {{badge:pending|운영·요금·소요 확인 필요}}
Luberon,Abbaye de Sénanque {{grade:priority|우선추천}},3,0,0,
Luberon,무엇인가 — 부패에 대한 반작용으로 태어난 건축,4,88,0,
Luberon,핵심 — 장식이 없는 것이 설계다,4,32,0,
Luberon,지금도 수도원이다,4,195,0,
Luberon,실용,4,81,1,Pending: {{badge:pending|재확인}}
Luberon,선택 모듈 — 농가와 능선마을,3,19,0,
Luberon,Ménerbes — A안 {{grade:priority|우선추천}},3,125,1,Pending: {{badge:pending|조사 필요}}
Luberon,Oppède-le-Vieux — B안 {{grade:alternative|대체}},3,77,1,Pending: {{badge:pending|조사 필요}}
Luberon,선택 대안 — L'Isle-sur-la-Sorgue,3,0,0,
Luberon,⚠ 먼저 — 목요일 시장은 일요일 시장이 아니다,3,56,0,
Luberon,상설 골동품 상가는 어떤가,4,86,0,
Luberon,무엇인가 — 물의 도시,3,37,0,
Luberon,물레바퀴 순회로,4,48,0,
Luberon,르네 샤르,3,21,0,
Luberon,실용 — 주차,3,75,0,
Luberon,실행지도 · 현장 사용,2,48,0,
Luberon,Layer 1. Quick Reference · 확정 일정 · 실행표,1,0,0,
Luberon,1. 한눈에 보는 실행 요약,2,207,0,
Luberon,일정의 핵심 논리,3,52,0,
Luberon,2. 시각요소 자리표시자,2,0,0,
Luberon,시각자료 설계 — 뤼베롱 3박 전체 권역 지도,3,17,0,
Luberon,시각자료 설계 — 숙소 생활권 비교 지도,3,15,0,
Luberon,시각자료 설계 — 9/14 오커마을·생활마을 동선,3,17,0,
Luberon,시각자료 설계 — 9/15 Gordes·Bories·Sénanque 동선,3,18,0,
Luberon,시각자료 설계 — 농가 주변 생활권 지도,3,18,0,
Luberon,3. 날짜별 확정 일정 요약,2,94,0,
Luberon,4. Day 1 — 9월 13일 일요일,2,0,0,
Luberon,엑상 → Lourmarin 여행스케치 행사 → Coustellet 생산자시장 → 농가,3,0,0,
Luberon,사진 에셋 브리프 — Lourmarin 성과 플라타너스 아래 마을 풍경,3,11,0,
Luberon,사진 에셋 브리프 — Salon du Carnet de Voyage의 스케치북 전시,3,236,1,Pending: {{badge:pending|2026-08 확인 · 출발 전 재확인}}
Luberon,오늘 꼭 해볼 것,3,34,0,
Luberon,선택 대안,3,36,0,
Luberon,5. Day 2 — 9월 14일 월요일,2,0,0,
Luberon,Roussillon의 오커와 Goult의 조용한 생활감,3,0,0,
Luberon,사진 에셋 브리프 — Roussillon의 붉은 오커 절벽과 마을,3,10,0,
Luberon,사진 에셋 브리프 — Goult 풍차와 석조 골목,3,163,0,
Luberon,Sentier des Ocres를 보는 법,3,20,0,
Luberon,오늘 꼭 해볼 것,3,33,0,
Luberon,Bonnieux 대체안,3,44,0,
Luberon,우천 대체,3,22,0,
Luberon,6. Day 3 — 9월 15일 화요일,2,0,0,
Luberon,"Gordes, Bories와 선택 능선마을",3,0,0,
Luberon,사진 에셋 브리프 — Gordes 전망대에서 본 계단식 석조마을,3,13,0,
Luberon,사진 에셋 브리프 — Gordes 화요일 시장,3,10,0,
Luberon,사진 에셋 브리프 — Village des Bories의 마른돌 오두막,3,180,0,
Luberon,Gordes 주차 실무,3,36,1,Pending: {{badge:pending|공식 확인}}
Luberon,오늘 꼭 해볼 것,3,37,0,
Luberon,Sénanque 내부관람 판단,3,33,1,Pending: {{badge:pending|공식 확인}}
Luberon,삭제 우선순위,3,13,0,
Luberon,7. Day 4 — 9월 16일 수요일,2,0,0,
Luberon,"농가 체크아웃, 아비뇽 이동과 정착",3,0,0,
Luberon,사진 에셋 브리프 — 농가 테라스의 아침식사와 포도밭,3,11,0,
Luberon,사진 에셋 브리프 — Ménerbes 능선형 석조마을,3,12,0,
Luberon,사진 에셋 브리프 — Oppède-le-Vieux의 폐허와 언덕길,3,148,0,
Luberon,선택 대안 — 삭제된 농가 전일에서 보존,3,21,0,
Luberon,A안 — Ménerbes: 가장 균형 좋은 선택,3,50,0,
Luberon,B안 — Oppède-le-Vieux: 더 드라마틱한 대안,3,56,0,
Luberon,2026 특별 선택 — Roussillon 오커 페인팅 워크숍,3,30,1,Pending: {{badge:pending|공식 확인}}
Luberon,와인체험 선택,3,43,0,
Luberon,8. 선택 대안 — L’Isle-sur-la-Sorgue,2,0,0,
Luberon,목요시장 정보는 보존하되 새 기본 일정에서는 제외,3,0,0,
Luberon,사진 에셋 브리프 — L’Isle-sur-la-Sorgue 수로와 물레방아,3,12,0,
Luberon,사진 에셋 브리프 — 목요시장과 지역 식재료,3,129,0,
Luberon,오늘 꼭 해볼 것,3,37,0,
Luberon,주차 주의,3,20,0,
Luberon,9. 피로도·활동량·삭제 우선순위,2,103,0,
Luberon,10. 문전 이동과 현실적 소요시간,2,162,0,
Luberon,11. 예약 우선순위,2,147,1,Pending: {{badge:pending|공식 확인}}
Luberon,Layer 2. 지역 이해 · 숙소권 · 추천등급 · 마을 설명,1,0,0,
Luberon,12. 뤼베롱을 이해하는 다섯 가지 열쇠,2,0,0,
Luberon,12.1 하나의 마을이 아니라 산과 평야가 만든 생활권이다,3,45,0,
Luberon,12.2 돌의 색이 마을의 성격을 바꾼다,3,25,0,
Luberon,12.3 시장이 여행의 실제 시간을 결정한다,3,24,0,
Luberon,12.4 9월은 라벤더보다 포도·무화과·빛의 계절이다,3,18,0,
Luberon,12.5 자동차를 쓰되 하루 종일 운전하지 않는다,3,15,0,
Luberon,13. 숙소 권역 비교,2,122,0,
Luberon,최종 숙소권 권고,3,22,0,
Luberon,14. 추천등급 요약,2,188,0,
Luberon,15. 주요 마을·방문지 상세 소개,2,0,0,
Luberon,15.1 Lourmarin — 남뤼베롱의 열린 마을,3,0,0,
Luberon,사진 에셋 브리프 — Lourmarin 카페광장과 밝은 석조주택,3,60,0,
Luberon,15.2 Roussillon — 마을 전체가 오커색인 곳,3,0,0,
Luberon,사진 에셋 브리프 — 붉은 벽과 파란 셔터가 대비되는 Roussillon 골목,3,52,0,
Luberon,15.3 Goult — 과소평가된 생활마을,3,0,0,
Luberon,사진 에셋 브리프 — Goult 풍차와 완만한 골목,3,50,0,
Luberon,15.4 Gordes — 풍경으로 먼저 보는 상징마을,3,0,0,
Luberon,사진 에셋 브리프 — 도로 전망점에서 본 Gordes 전경,3,58,0,
Luberon,15.5 Village des Bories — 마른돌 건축의 농업마을,3,0,0,
Luberon,사진 에셋 브리프 — 돌을 겹겹이 쌓은 원추형 borie 내부와 외부,3,47,0,
Luberon,15.6 Sénanque — 라벤더보다 수도원과 계곡,3,0,0,
Luberon,사진 에셋 브리프 — 라벤더 수확 후의 Sénanque 수도원과 계곡,3,60,0,
Luberon,15.7 Ménerbes — 포도밭 위의 능선마을,3,0,0,
Luberon,사진 에셋 브리프 — Ménerbes 능선과 포도밭,3,55,0,
Luberon,15.8 Oppède-le-Vieux — 폐허와 오르막이 주는 긴장감,3,0,0,
Luberon,사진 에셋 브리프 — Oppède-le-Vieux 폐허와 교회로 오르는 돌길,3,37,0,
Luberon,15.9 L’Isle-sur-la-Sorgue — 돌마을과 전혀 다른 수로도시,3,0,0,
Luberon,사진 에셋 브리프 — 수로 위 카페와 오래된 물레,3,41,0,
Luberon,Layer 3. 숙소 · 음식 · 시장 · 체험 · 운동 · 예약 · 대체안,1,0,0,
Luberon,16. 농가 숙소 선정 전략,2,0,0,
Luberon,16.1 필수 평가표,3,113,0,
Luberon,16.2 실제 숙소 후보 비교,3,248,0,
Luberon,16.3 추가 후보 — 현지 결정용 (2026-08-15 조사),3,201,0,
Luberon,16.4 우선협상 순서,3,54,0,
Luberon,16.5 제외 또는 주의 후보,3,43,0,
Luberon,16.6 숙소에 보낼 필수 문의문,3,108,0,
Luberon,17. 시장·슈퍼·빵·치즈·제철 식재료,2,0,0,
Luberon,17.1 시장 실행표,3,70,0,
Luberon,17.2 첫날 장보기 목록,3,99,0,
Luberon,17.3 슈퍼·생활거점,3,47,0,
Luberon,먹거리 — 시장에서 사서 농가에서 먹는다,1,0,0,
Luberon,이 구간이 다른 이유 — 사 먹는 곳이 아니라 해 먹는 곳이다,2,28,0,
Luberon,9월 장보기 — 무엇을 사는가,2,89,0,
Luberon,세 시장의 성격이 다르다,2,61,0,
Luberon,먹어야 할 것,2,74,1,Pending: {{badge:pending|교차 확인 권장}}
Luberon,와인 — 마시는 사람을 정한다,2,76,0,
Luberon,식사 배치,2,92,0,
Luberon,18. 음식·레스토랑·카페,2,0,0,
Luberon,사진 에셋 브리프 — 뤼베롱 시장식재료로 만든 농가 테라스 점심,3,13,0,
Luberon,18.1 식사 운영 원칙,3,32,0,
Luberon,18.2 실제 식당 후보,3,202,0,
Luberon,18.2b 추가 후보 (2026-08-15 조사),3,186,1,Pending: {{badge:pending|재확인}}
Luberon,18.3 추천 배치,3,44,0,
Luberon,18.4 꼭 먹어볼 것,3,109,0,
Luberon,19. 뤼베롱에서 꼭 체험할 것,2,0,0,
Luberon,19.1 시장에서 산 재료로 한 끼 완성,3,17,0,
Luberon,19.2 pétanque 한 게임,3,15,0,
Luberon,19.3 포도밭·올리브밭 가장자리 산책,3,14,0,
Luberon,19.4 오커색을 실제 그림재료로 이해,3,14,0,
Luberon,19.5 서로 다른 휴식활동을 동시에 배치,3,19,0,
Luberon,19.6 와인 시음은 ‘한 명만’ 또는 무알코올 방식,3,16,0,
Luberon,20. Jason 운동·스케치 / Julia 선택 휴식·수영,2,0,0,
Luberon,20.1 Jason 러닝·산책,3,40,0,
Luberon,20.2 Jason 스케치,3,59,0,
Luberon,20.3 Julia 선택 휴식·수영,3,60,0,
Luberon,21. 2026 행사·특별 경험,2,73,1,Pending: {{badge:pending|공식 확인}}
Luberon,행사 운영 원칙,3,26,0,
Luberon,교통 — 이 구간의 이동 구조,1,0,0,
Luberon,이 구간의 성격 — 차가 필수이고 길이 좁다,2,26,0,
Luberon,차량 크기 — 이 구간의 실질 제약,2,71,0,
Luberon,주차 — 마을별,2,79,0,
Luberon,야간 운전,2,45,1,Pending: {{badge:pending|정확한 시각 확인}}
Luberon,주유,2,31,0,
Luberon,프랑스 도로 — 요약,2,72,0,
Luberon,화재·기상,2,32,0,
Luberon,22. 자동차·주차·안전,2,0,0,
Luberon,22.1 차량 크기,3,22,0,
Luberon,22.2 야간 운전,3,25,0,
Luberon,22.3 주유,3,14,0,
Luberon,22.4 보행 안전,3,18,0,
Luberon,22.5 화재·기상,3,21,0,
Luberon,23. 우천·지연·피로 대체안,2,0,0,
Luberon,23.1 비가 하루 종일 올 때,3,15,0,
Luberon,23.2 폭염일,3,15,0,
Luberon,23.3 농가 시설이 설명과 다를 때,3,32,0,
Luberon,23.4 체크인 지연,3,16,0,
Luberon,23.5 화요일 Gordes 혼잡,3,21,0,
Luberon,23.6 피로 누적,3,17,0,
Luberon,경비 — 예산 설계,1,7,0,
Luberon,3박 4일 구조 (2인),2,84,0,
Luberon,입장료 — 확인된 값,2,79,5,Pending: {{badge:pending|재확인}}; Pending: {{badge:pending|재확인}}; Pending: {{badge:pending|재확인}}; Pending: {{badge:pending|재확인}}; Pending: {{badge:pending|재확인}}
Luberon,절감과 증가 요인,2,92,0,
Luberon,예약이 필요한 것,2,53,0,
Luberon,24. 예약카드,2,0,0,
Luberon,숙소 카드,3,19,0,
Luberon,시장 카드,3,17,0,
Luberon,9/15 Gordes 카드,3,28,1,Pending: {{badge:pending|공식 확인}}
Luberon,와인 시음 카드,3,10,0,
Luberon,25. 출발 전 최종 확인목록,2,0,0,
Luberon,숙소,3,40,0,
Luberon,일정,3,42,0,
Luberon,생활,3,52,0,
